TIPO_VENTA,DOCUMENTO,CORRELATIVO,CODIGO,RAZON_SOCIAL,TIPO_CLIENTE,SKU,ARTICULO,G_PROVEEDOR,ACCTCODEN2,N1,N11,N2,N21,N3,N31,N4,N41,COMERCIAL,ALM,CANT,U#M#,T/C,COSTO,C_TOTAL,P_UNIT,P_TRAS_DESC,V_TOTAL,UTILIDAD
Venta Stock,01 - FACTURA,F001-0025320,C000002,ADHEPLAST S.A.,Nacional,A001002,ANTITERRA 205 - 175 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,156,KG,1,"9,173","1430,988","11,65","11,65","1817,4","386,412"
Venta Stock,01 - FACTURA,F001-0025320,C000002,ADHEPLAST S.A.,Nacional,A001002,ANTITERRA 205 - 175 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,175,KG,1,"10,052","1759,1","11,65","11,65","2038,75","279,65"
Venta Stock,01 - FACTURA,F001-0025318,C000255,AMBIENTALTEC CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"45,36",KG,1,"8,449","383,24664","10,5","10,5","476,28","93,03336"
Venta Stock,01 - FACTURA,F001-0025310,C000109,PINTURAS UNIDAS S.A.,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"2041,2",KG,1,"8,449","17246,0988","10,45","10,45","21330,54","4084,4412"
Venta Stock,01 - FACTURA,F001-0025308,C000024,CIPEQ CIA. LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,400,KG,1,"8,352","3340,8","12,1","12,1",4840,"1499,2"
Venta Stock,01 - FACTURA,F001-0025301,C000002,ADHEPLAST S.A.,Nacional,A000373,CULMINAL 20000 S - 20 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,160,KG,1,"13,188","2110,08","19,1","19,1",3056,"945,92"
Venta Stock,01 - FACTURA,F001-0025300,C000002,ADHEPLAST S.A.,Nacional,A000893,BYK 337 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,370,KG,1,"10,637","3935,69","14,6","14,6",5402,"1466,31"
Venta Stock,01 - FACTURA,F001-0025300,C000002,ADHEPLAST S.A.,Nacional,A000156,BYK 359 - 195 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"14,184","567,36","27,9","27,9",1116,"548,64"
Venta Stock,01 - FACTURA,F001-0025287,C000264,"LOPEZ CARRILLO, MARLON ROBERTO",Nacional,A000417,IRIODIN 305 SOLAR GOLD (140646) - 25 KG,MERCK,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"37,833","945,825","58,5","58,5","1462,5","516,675"
Venta Stock,01 - FACTURA,F001-0025286,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"4,192","83,84","5,85","5,85",117,"33,16"
Venta Stock,01 - FACTURA,F001-0025285,C000109,PINTURAS UNIDAS S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,3160,KG,1,"4,192","13246,72","5,89","5,89","18612,4","5365,68"
Venta Stock,01 - FACTURA,F001-0025284,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001211,L 1015 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"4,658","93,16","6,55","6,55",131,"37,84"
Venta Stock,01 - FACTURA,F001-0025282,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,1200,KG,1,"7,054","8464,8","8,1","8,1",9720,"1255,2"
Venta Stock,01 - FACTURA,F001-0025281,C000060,INDUALCA S.A.,Nacional,A001108,DIOXIDO TITANIO KRONOS 2190 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1000,KG,1,"3,759",3759,"4,2","4,2",4200,441
Venta Stock,01 - FACTURA,F001-0025280,C000132,SAILORPAINT S.A.,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"16,09","321,8","22,5","22,5",450,"128,2"
Venta Stock,01 - FACTURA,F001-0025280,C000132,SAILORPAINT S.A.,Nacional,A000153,BYK 358N - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"16,33","408,25","24,12","24,12",603,"194,75"
Venta Stock,01 - FACTURA,F001-0025280,C000132,SAILORPAINT S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"5,799","231,96","10,4","10,4",416,"184,04"
Venta Stock,01 - FACTURA,F001-0025248,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"4,247","2548,2","4,59","4,59",2754,"205,8"
Venta Stock,01 - FACTURA,F001-0025228,C000132,SAILORPAINT S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"5,799","231,96","10,4","10,4",416,"184,04"
Venta Stock,01 - FACTURA,F001-0025227,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,500,KG,1,"4,247","2123,5","4,59","4,59",2295,"171,5"
Venta Stock,01 - FACTURA,F001-0023485,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"22,68",KG,1,"5,713","129,57084","9,9","9,9","224,532","94,96116"
Venta Stock,01 - FACTURA,F001-0023476,C000030,DISMA C. LTDA.,Nacional,A001382,NATROSOL 250 LR - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"9,183","1836,6","11,5","11,5",2300,"463,4"
Venta Stock,01 - FACTURA,F001-0023472,C000106,PINTURAS CONDOR S.A,Nacional,A000834,ETERNABRITE 651 PA - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"16,259","650,36","27,75","27,75",1110,"459,64"
Venta Stock,01 - FACTURA,F001-0023466,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001251,BYK 326 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,10,KG,1,"34,31","343,1","46,5","46,5",465,"121,9"
Venta Stock,01 - FACTURA,F001-0023466,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001211,L 1015 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,658","186,32","6,35","6,35",254,"67,68"
Venta Stock,01 - FACTURA,F001-0023460,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,80,KG,1,"4,021","321,68","5,1","5,1",408,"86,32"
Venta Stock,01 - FACTURA,F001-0023459,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A001077,BYKANOL A - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"5,763","115,26","10,8","10,8",216,"100,74"
Venta Stock,01 - FACTURA,F001-0023456,C000013,APRODIN,Nacional,A001077,BYKANOL A - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,120,KG,1,"5,763","691,56","13,1","13,1",1572,"880,44"
Venta Stock,01 - FACTURA,F001-0023450,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"11,414","456,56","16,5","16,5",660,"203,44"
Venta Stock,01 - FACTURA,F001-0023450,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A001077,BYKANOL A - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"5,763","230,52","11,2","11,2",448,"217,48"
Venta Stock,01 - FACTURA,F001-0023447,C000340,POLIACRILART CIA. LTDA.,Nacional,A001389,BYK 037 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,50,KG,1,"2,613","130,65","3,8","3,8",190,"59,35"
Venta Stock,01 - FACTURA,F001-0023447,C000340,POLIACRILART CIA. LTDA.,Nacional,A000964,OPTIFLO M2600 VF - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"3,231","64,62","4,5","4,5",90,"25,38"
Venta Stock,01 - FACTURA,F001-0023446,C000558,INDUSTRIA ST INNOVA S.A.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"8,039","160,78","14,7","14,7",294,"133,22"
Venta Stock,01 - FACTURA,F001-0023436,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000164,BYK A555 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"11,154","278,85","17,1","17,1","427,5","148,65"
Venta Stock,01 - FACTURA,F001-0023436,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000175,BYK W969 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"11,882","297,05","17,5","17,5","437,5","140,45"
Venta Stock,01 - FACTURA,F001-0023434,C000034,ECUABARNICES S.A.,Nacional,A001397,BYK 390 - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,340,KG,1,"13,176","4479,84","16,99","16,99","5776,6","1296,76"
Venta Stock,01 - FACTURA,F001-0023434,C000034,ECUABARNICES S.A.,Nacional,A000584,BYK 399 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,50,KG,1,"12,759","637,95",18,18,900,"262,05"
Venta Stock,01 - FACTURA,F001-0023434,C000034,ECUABARNICES S.A.,Nacional,A000183,DISPERBYK 111 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,25,KG,1,"22,887","572,175",31,31,775,"202,825"
Venta Stock,01 - FACTURA,F001-0023434,C000034,ECUABARNICES S.A.,Nacional,A001157,CERA ACUMIST 1812 - 20 KG,HONEYWELL SA,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,180,KG,1,"9,682","1742,76","13,75","13,75",2475,"732,24"
Venta Stock,01 - FACTURA,F001-0023426,C000579,PINTCOLOR CIA.LTDA.,Nacional,A001056,NATROSOL 250 HHBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"22,68",KG,1,"5,852","132,72336","7,5","7,5","170,1","37,37664"
Venta Stock,01 - FACTURA,F001-0023426,C000579,PINTCOLOR CIA.LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"8,039","160,78","14,25","14,25",285,"124,22"
Venta Stock,01 - FACTURA,F001-0023425,C000060,INDUALCA S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,80,KG,1,"4,021","321,68","4,78","4,78","382,4","60,72"
Venta Stock,01 - FACTURA,F001-0023425,C000060,INDUALCA S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,320,KG,1,"4,021","1286,72","4,78","4,78","1529,6","242,88"
Venta Stock,01 - FACTURA,F001-0023422,C000984,DYESANDINA S.A.,Nacional,A001108,DIOXIDO TITANIO KRONOS 2190 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1000,KG,1,"3,537",3537,"4,9","4,9",4900,1363
Venta Stock,01 - FACTURA,F001-0023421,C000106,PINTURAS CONDOR S.A,Nacional,A000166,BYK A560 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"10,877","217,54","16,5","16,5",330,"112,46"
Venta Stock,01 - FACTURA,F001-0023408,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000636,BYKETOL OK - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,60,KG,1,"4,936","296,16","14,99","14,99","899,4","603,24"
Venta Stock,01 - FACTURA,F001-0023405,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,500,KG,1,"4,431","2215,5","4,84","4,84",2420,"204,5"
Venta Stock,01 - FACTURA,F001-0023404,C000272,ZATOTEK S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"4,021","2412,6","4,55","4,55",2730,"317,4"
Venta Stock,01 - FACTURA,F001-0023392,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,1000,KG,1,"6,827",6827,"8,1","8,1",8100,1273
Venta Stock,01 - FACTURA,F001-0023392,C000109,PINTURAS UNIDAS S.A.,Nacional,A000476,SILIPON RN 6031 - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,100,KG,1,"5,928","592,8","8,6","8,6",860,"267,2"
Venta Stock,01 - FACTURA,F001-0023386,C000106,PINTURAS CONDOR S.A,Nacional,A000580,ANTITERRA U - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,100,KG,1,"5,825","582,5","11,5","11,5",1150,"567,5"
Venta Stock,01 - FACTURA,F001-0023386,C000106,PINTURAS CONDOR S.A,Nacional,A000580,ANTITERRA U - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,"24,5",KG,1,"5,825","142,7125","11,5","11,5","281,75","139,0375"
Venta Stock,01 - FACTURA,F001-0023378,C000005,LINDE ECUADOR SA,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,300,KG,1,"3,632","1089,6","4,56","4,56",1368,"278,4"
Venta Stock,01 - FACTURA,F001-0023377,C000030,DISMA C. LTDA.,Nacional,A001382,NATROSOL 250 LR - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"9,183","1836,6","11,5","11,5",2300,"463,4"
Venta Stock,01 - FACTURA,F001-0023376,C000005,LINDE ECUADOR SA,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,9700,KG,1,"3,632","35230,4","4,56","4,56",44232,"9001,6"
Venta Stock,01 - FACTURA,F001-0023375,C000106,PINTURAS CONDOR S.A,Nacional,A000431,BYKO CHARTS TIPO 3B (2811),BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1,UND,1,"81,27","81,27",110,110,110,"28,73"
Venta Stock,01 - FACTURA,F001-0023363,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,150,KG,1,"4,431","664,65","4,84","4,84",726,"61,35"
Venta Stock,01 - FACTURA,F001-0025224,C000024,CIPEQ CIA. LTDA.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,192","167,68","5,49","5,49","219,6","51,92"
Venta Stock,01 - FACTURA,F001-0025220,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000161,BYK A530 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"8,939","178,78","16,5","16,5",330,"151,22"
Venta Stock,01 - FACTURA,F001-0025211,C000034,ECUABARNICES S.A.,Nacional,A000546,BYK 390 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,550,KG,1,"15,188","8353,4","16,99","16,99","9344,5","991,1"
Venta Stock,01 - FACTURA,F001-0025192,C000106,PINTURAS CONDOR S.A,Nacional,A000834,ETERNABRITE 651 PA - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"16,259","650,36","28,87","28,87","1154,8","504,44"
Venta Stock,01 - FACTURA,F001-0025191,C000106,PINTURAS CONDOR S.A,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"16,09","643,6",23,23,920,"276,4"
Venta Stock,01 - FACTURA,F001-0025191,C000106,PINTURAS CONDOR S.A,Nacional,A000357,BYK 320 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"17,611","704,44",29,29,1160,"455,56"
Venta Stock,01 - FACTURA,F001-0025190,C000060,INDUALCA S.A.,Nacional,A001108,DIOXIDO TITANIO KRONOS 2190 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1000,KG,1,"3,759",3759,"4,2","4,2",4200,441
Venta Stock,01 - FACTURA,F001-0025189,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,750,KG,1,"4,247","3185,25","4,59","4,59","3442,5","257,25"
Venta Stock,01 - FACTURA,F001-0025187,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,"44,96",KG,1,"6,666","299,70336","8,65","8,65","388,904","89,20064"
Venta Stock,01 - FACTURA,F001-0025187,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"340,2",KG,1,"6,266","2131,6932","8,65","8,65","2942,73","811,0368"
Venta Stock,01 - FACTURA,F001-0025187,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"4,206","841,2","5,5","5,5",1100,"258,8"
Venta Stock,01 - FACTURA,F001-0025186,C000579,PINTCOLOR CIA.LTDA.,Nacional,A001209,MATEANTE NDUROMATT 100 - 20 KG,HONEYWELL SA,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,100,KG,1,"6,671","667,1","8,9","8,9",890,"222,9"
Venta Stock,01 - FACTURA,F001-0025179,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,1200,KG,1,"7,054","8464,8","8,1","8,1",9720,"1255,2"
Venta Stock,01 - FACTURA,F001-0025179,C000109,PINTURAS UNIDAS S.A.,Nacional,A000476,SILIPON RN 6031 - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,250,KG,1,"6,457","1614,25","8,6","8,6",2150,"535,75"
Venta Stock,01 - FACTURA,F001-0025164,C000034,ECUABARNICES S.A.,Nacional,A000777,BYK 392 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"19,15","957,5","27,4","27,4",1370,"412,5"
Venta Stock,01 - FACTURA,F001-0025161,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,1200,KG,1,"7,054","8464,8","8,1","8,1",9720,"1255,2"
Venta Stock,01 - FACTURA,F001-0025161,C000109,PINTURAS UNIDAS S.A.,Nacional,A000990,GARAMITE 1958 - 10 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,500,KG,1,"9,279","4639,5","10,85","10,85",5425,"785,5"
Venta Stock,01 - FACTURA,F001-0025159,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,500,KG,1,"4,247","2123,5","4,59","4,59",2295,"171,5"
